candidate_id	candidate_type	candidate_label	source	evidence_id	context	first_seen	confidence	validation_status	reason	modality_classification	modality_detail
ADC_SUFFIX_edd132c422d7	ADC_CANDIDATE	trastuzumab duocarmazine	clinicaltrials; conference_abstract_corpus; europe_pmc; pubmed	NCT01042379; NCT03262935; NCT04205630; NCT04602117; 10.1158/1538-7445.am2017-47; 10.1158/1538-7445.am2025-5206; 10.1200/jco.2017.35.15_suppl.e14009; 25589493; 27256376; 28473206; 28679774; 32183023; MED:25589493; MED:25635711	generic name ends in '-duocarmazine' (a duocarmycin analog (DNA minor-groove alkylating agent)); example: A mouse PDX clinical trial reveals broad efficacy of niraparib and vc-seco-DUBA anti-HER2 ADC SYD985 in HER2/neu expressing endometrial cancer.	2010-01-05	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-duocarmazine'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_5a33565c2c4a	ADC_CANDIDATE	Labetuzumab Govitecan	clinicaltrials; conference_abstract_corpus	NCT01270698; NCT01605318; 10.1158/1538-7445.am2016-ct065; 10.1158/1538-7445.am2017-4081; 10.1200/jco.2026.44.16_suppl.e15616; aacr:2026:5648	generic name ends in '-govitecan' (SN-38 (topoisomerase-1 inhibitor, irinotecan metabolite)); example: Abstract 4081: Superior SN-38 pharmacodynamic and tumor-accretion profiles of labetuzumab govitecan (IMMU-130) <i>versus</i> irinotecan in experimenta	2011-01-05	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-govitecan'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_f5c595efeea1	ADC_CANDIDATE	Pinatuzumab Vedotin	clinicaltrials	NCT01691898	generic name ends in '-vedotin' (MMAE (monomethyl auristatin E)); example: A Study of Pinatuzumab Vedotin (DCDT2980S) Combined With Rituximab or Polatuzumab Vedotin (DCDS4501A) Combined With Rituximab or Obinutuzumab in Parti	2012-09-25	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-vedotin'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_f9862657f765	ADC_CANDIDATE	Rovalpituzumab tesirine	clinicaltrials; conference_abstract_corpus	NCT01901653; NCT02674568; NCT02819999; NCT02874664; 10.1158/1538-7445.am2017-3093; 10.1158/1538-7445.am2018-lb-136; 10.1158/1538-7445.am2019-4750; 10.1200/jco.2016.34.15_suppl.11611; 10.1200/jco.2016.34.15_suppl.lba8505; 10.1200/jco.2017.35.15_suppl.5029; 10.1200/jco.2017.35.15_suppl.tps2597; 10.1200/jco.2017.35.15_suppl.tps2598; 10.1200/jco.2017.35.15_suppl.tps8583; 10.1200/jco.2018.36.15_suppl.8507	generic name ends in '-tesirine' (a PBD (pyrrolobenzodiazepine) dimer); example: A Study of Rovalpituzumab Tesirine (SC16LD6.5) in the Frontline Treatment of Patients With Extensive Stage Small Cell Lung Cancer	2013-07-17	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-tesirine'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_1c9d743cf54f	ADC_CANDIDATE	ladiratuzumab vedotin	clinicaltrials; conference_abstract_corpus	NCT01969643; NCT04032704; 10.1158/1538-7445.am2018-2742; 10.1158/1538-7445.am2024-3134; 10.1158/1538-7445.am2025-5449; 10.1200/jco.2019.37.15_suppl.tps1110; 10.1200/jco.2022.40.16_suppl.tps1127	generic name ends in '-vedotin' (MMAE (monomethyl auristatin E)); example: A Safety Study of SGN-LIV1A in Breast Cancer Patients	2013-10-25	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-vedotin'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_8e37de9e1d6b	ADC_CANDIDATE	Telisotuzumab vedotin	clinicaltrials; conference_abstract_corpus; europe_pmc	NCT02099058; 10.1158/1538-7445.am2021-ct179; 10.1158/1538-7445.am2023-540; 10.1158/1538-7445.am2023-ct214; 10.1158/1538-7445.am2024-2116; 10.1158/1538-7445.am2024-lb043; 10.1158/1538-7445.am2025-2966; 10.1158/1538-7445.am2025-4713; 10.1200/jco.2016.34.15_suppl.2510; 10.1200/jco.2017.35.15_suppl.2509; 10.1200/jco.2019.37.15_suppl.3011	generic name ends in '-vedotin' (MMAE (monomethyl auristatin E)); example: A Study Evaluating the Safety, Pharmacokinetics (PK), and Preliminary Efficacy of ABBV-399 in Participants With Advanced Solid Tumors	2014-03-28	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-vedotin'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_6e0bdde22a85	ADC_CANDIDATE	glembatumumab vedotin	clinicaltrials; conference_abstract_corpus; europe_pmc	NCT02302339; NCT02363283; NCT02487979; NCT03326258; NCT03473691; 10.1200/jco.2017.35.15_suppl.109; 10.1200/jco.2025.43.16_suppl.e15009; MED:27515299; MED:37095531; PPR:PPR570886; aacr:2026:1673	generic name ends in '-vedotin' (MMAE (monomethyl auristatin E)); example: A Study of Glembatumumab Vedotin as Monotherapy or in Combination With Immunotherapies in Patients With Advanced Melanoma	2014-11-27	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-vedotin'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_9ba9a67ff4b7	ADC_CANDIDATE	Depatuxizumab mafodotin	clinicaltrials; conference_abstract_corpus; europe_pmc	NCT02343406; NCT02573324; NCT03419403; 10.1200/jco.2017.35.15_suppl.2510; 10.1200/jco.2019.37.15_suppl.2065; 10.1200/jco.2020.38.15_suppl.2544; 10.1200/jco.2025.43.16_suppl.2060; MED:26846818; MED:28349167; MED:29075855; MED:29794826; MED:32550861; MED:35890344	generic name ends in '-mafodotin' (MMAF (monomethyl auristatin F)); example: A Study of ABT-414 in Participants With Newly Diagnosed Glioblastoma (GBM) With Epidermal Growth Factor Receptor (EGFR) Amplification	2015-01-22	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-mafodotin'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_d815f98ea574	ADC_CANDIDATE	Camidanlumab tesirine	clinicaltrials; conference_abstract_corpus; europe_pmc; pubmed	NCT02432235; NCT04052997; 10.1200/jco.2021.39.15_suppl.2556; 27535974; 31808827; ETH:790361; MED:27535974; MED:31808827	generic name ends in '-tesirine' (a PBD (pyrrolobenzodiazepine) dimer); example: A phase 1b, open-label, dose-escalation study to evaluate camidanlumab tesirine (Cami) as monotherapy in patients (pts) with advanced solid tumors.	2015-05-04	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-tesirine'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_5cec87e4122f	ADC_CANDIDATE	Lorvotuzumab Mertansine	clinicaltrials; europe_pmc	NCT02452554; MED:26961907	generic name ends in '-mertansine' (DM1 (maytansinoid)); example: Lorvotuzumab Mertansine in Treating Younger Patients With Relapsed or Refractory Wilms Tumor, Rhabdomyosarcoma, Neuroblastoma, Pleuropulmonary Blastom	2015-05-22	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-mertansine'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_4e000bdcb848	ADC_CANDIDATE	denintuzumab mafodotin	clinicaltrials; conference_abstract_corpus	NCT02592876; NCT02855359; 10.1200/jco.2016.34.15_suppl.tps7584	generic name ends in '-mafodotin' (MMAF (monomethyl auristatin F)); example: A randomized, phase 2 trial of denintuzumab mafodotin and RICE vs RICE alone in the treatment of patients (pts) with relapsed/refractory (r/r) diffuse	2015-10-30	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-mafodotin'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_4430b899e4df	ADC_CANDIDATE	vadastuximab talirine	clinicaltrials; conference_abstract_corpus	NCT02614560; NCT02706899; 10.1200/jco.2022.40.16_suppl.e19006	generic name ends in '-talirine' (a PBD (pyrrolobenzodiazepine) dimer); example: A Study of Vadastuximab Talirine Given Prior to or After Allogeneic Hematopoietic Stem Cell Transplant in AML Patients	2015-11-25	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-talirine'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_db7ba4560b41	ADC_CANDIDATE	Anetumab ravtansine	clinicaltrials; conference_abstract_corpus	NCT02696642; NCT02751918; NCT02839681; NCT03023722; NCT03455556; 10.1200/jco.2016.34.15_suppl.2509; 10.1200/jco.2018.36.15_suppl.5571; 10.1200/jco.2018.36.15_suppl.tps2607; 10.1200/jco.2024.42.16_suppl.2565; 10.1200/jco.2025.43.16_suppl.e15024; aacr:2026:2655	generic name ends in '-ravtansine' (DM4 (maytansinoid)); example: Anetumab Ravtansine and Atezolizumab in Treating Participants With Advanced Non-small Cell Lung Cancer	2016-03-02	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-ravtansine'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_76452e9163ef	ADC_CANDIDATE	Patritumab Deruxtecan	clinicaltrials; conference_abstract_corpus; europe_pmc	NCT02980341; NCT04479436; NCT04965766; NCT05865990; NCT06222489; NCT06298084; NCT06686394; NCT06941272; NCT07060807; NCT07701941; 10.1158/1538-7445.am2017-44; 10.1158/1538-7445.am2019-220; 10.1158/1538-7445.am2019-lb-275; 10.1158/1538-7445.am2020-5192; 10.1158/1538-7445.am2020-5201; 10.1158/1538-7445.am2022-lb088; 10.1158/1538-7445.am2023-1884; 10.1158/1538-7445.am2023-2660; 10.1158/1538-7445.am2023-ct066; 10.1158/1538-7445.am2023-lb042	generic name ends in '-deruxtecan' (an exatecan derivative (topoisomerase-1 inhibitor)); example: A Clinical Study of Patritumab Deruxtecan to Treat Breast Cancer (MK-1022-016)	2016-12-02	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-deruxtecan'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_8a46197896f6	ADC_CANDIDATE	Enapotamab vedotin	clinicaltrials; conference_abstract_corpus	NCT02988817; 10.1158/1538-7445.am2024-2587; 10.1200/jco.2019.37.15_suppl.2525	generic name ends in '-vedotin' (MMAE (monomethyl auristatin E)); example: Abstract 2587: Evaluating the potential of radiomics features to predict outcome to an antibody-drug conjugate therapy in non-small cell lung cancer p	2016-12-09	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-vedotin'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_05559b619db9	ADC_CANDIDATE	vobramitamab duocarmazine	clinicaltrials; conference_abstract_corpus; europe_pmc	NCT03729596; NCT05293496; 10.1158/1538-7445.am2018-820; 10.1158/1538-7445.am2020-5203; 10.1158/1538-7445.am2021-950; 10.1158/1538-7445.am2022-330; 10.1158/1538-7445.am2023-2981; 10.1158/1538-7445.am2024-1904; 10.1158/1538-7445.am2025-4785; 10.1158/1538-7445.am2025-7040; 10.1200/jco.2020.38.15_suppl.3071; 10.1200/jco.2021.39.15_suppl.2631	generic name ends in '-duocarmazine' (a duocarmycin analog (DNA minor-groove alkylating agent)); example: A Study of MGC018 in Combination With MGD019 in Participants With Advanced Solid Tumors	2018-07-01	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-duocarmazine'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_5d5b94f8644a	ADC_CANDIDATE	Ifinatamab Deruxtecan	clinicaltrials; conference_abstract_corpus; europe_pmc; pubmed	NCT04471727; NCT05280470; NCT06203210; NCT06362252; NCT06780085; NCT07630974; 10.1158/1538-7445.am2023-4891; 10.1158/1538-7445.am2024-lb402; 10.1158/1538-7445.am2025-3499; 10.1200/jco.2024.42.16_suppl.tps8126; 10.1200/jco.2025.43.16_suppl.tps3157; 10.1200/jco.2025.43.16_suppl.tps4209; 10.1200/jco.2025.43.16_suppl.tps8652; 42146343; MED:35149548; MED:36114082	generic name ends in '-deruxtecan' (an exatecan derivative (topoisomerase-1 inhibitor)); example: A Study in Participants With Advanced Cancers Associated With Expression of DLL3 (MK-6070-001/HPN328-4001)	2020-07-15	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-deruxtecan'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_dc8391435d51	ADC_CANDIDATE	T emtansine	clinicaltrials	NCT04620187	generic name ends in '-emtansine' (DM1 (maytansinoid)); example: Post-op T-DM1 in HER-2+ Salivary Gland Carcinomas	2020-11-06	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-emtansine'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_c96d607d7f9f	ADC_CANDIDATE	Ozuriftamab Vedotin	clinicaltrials; conference_abstract_corpus	NCT05271604; 10.1158/1538-7445.am2023-1541; 10.1200/jco.2023.41.16_suppl.tps6107; 10.1200/jco.2025.43.16_suppl.3077; 10.1200/jco.2025.43.16_suppl.6048	generic name ends in '-vedotin' (MMAE (monomethyl auristatin E)); example: A Phase 2 Open Label Study of BA3021 in Patients With Recurrent or Metastatic Squamous Cell Carcinoma of the Head and Neck	2022-03-09	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-vedotin'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_91ba91f14300	ADC_CANDIDATE	Trastuzmab deruxtecan	clinicaltrials	NCT05894824	generic name ends in '-deruxtecan' (an exatecan derivative (topoisomerase-1 inhibitor)); example: T-Dxd in Combination With Ramucirumab as HER2 Low Gastric or Gastroesophageal Junction (GEJ) Adenocarcinoma	2023-06-08	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-deruxtecan'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_96a2cf3d74cc	ADC_CANDIDATE	Disitamb Vedotin	clinicaltrials	NCT06001086; NCT06168227	generic name ends in '-vedotin' (MMAE (monomethyl auristatin E)); example: A Multicenter and Real-world Analysis of RC48-ADC in Patients With HER2-positive or HER2-low Expressing, Locally Advanced or Metastatic Breast Cancer	2023-08-21	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-vedotin'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_1a81094bebf4	ADC_CANDIDATE	sigvotatug vedotin	clinicaltrials; conference_abstract_corpus	NCT06012435; NCT06549816; NCT06758401; 10.1158/1538-7445.am2025-1577; 10.1200/jco.2024.42.16_suppl.8521; 10.1200/jco.2025.43.16_suppl.3010; 10.1200/jco.2026.44.16_suppl.8522; 10.1200/jco.2026.44.16_suppl.tps8660	generic name ends in '-vedotin' (MMAE (monomethyl auristatin E)); example: A Study of SGN-B6A Versus Docetaxel in Previously Treated Non-small Cell Lung Cancer	2023-08-25	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-vedotin'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_9feb2b8bd0bf	ADC_CANDIDATE	Zilovertamab vedotin	clinicaltrials; conference_abstract_corpus; europe_pmc	NCT06395103; NCT06890884; 10.1158/1538-7445.am2021-3038; 10.1158/1538-7445.am2024-1905; 10.1158/1538-7445.am2025-ct119; 10.1158/1538-7445.am2025-lb229; 10.1200/jco.2022.40.16_suppl.tps7592; 10.1200/jco.2023.41.16_suppl.7531; 10.1200/jco.2023.41.16_suppl.tps7589; 10.1200/jco.2023.41.16_suppl.tps7595; 10.1200/jco.2025.43.16_suppl.7005; 10.1200/jco.2025.43.16_suppl.tps10075	generic name ends in '-vedotin' (MMAE (monomethyl auristatin E)); example: A Clinical Study of Zilovertamab Vedotin (MK-2140) Plus Rituximab Plus Cyclophosphamide, Doxorubicin, and Prednisone (R-CHP) Versus Polatuzumab Vedoti	2021-06-01	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-vedotin'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_2aaade2f940a	ADC_CANDIDATE	Sonesitatug Vedotin	clinicaltrials; conference_abstract_corpus	NCT06630130; NCT07069712; 10.1200/jco.2026.44.16_suppl.4023	generic name ends in '-vedotin' (MMAE (monomethyl auristatin E)); example: A Study of Novel Agents or Combinations as Perioperative Treatment in Participants With Locally Advanced Resectable Gastroesophageal Adenocarcinoma	2024-10-08	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-vedotin'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_7394fd247fe6	ADC_CANDIDATE	Distitamab Vedotin	clinicaltrials	NCT06630871	generic name ends in '-vedotin' (MMAE (monomethyl auristatin E)); example: A Clinical Trial Evaluating the Efficacy and Safety of Disitamab Vedotin Plus Tislelizumab Combined with Re-TURBT in the Treatment of HER-2-high Expre	2024-10-08	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-vedotin'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_d82b69ba971c	ADC_CANDIDATE	Raludotatug Deruxtecan	clinicaltrials; conference_abstract_corpus	NCT06780085; NCT06843447; NCT06864169; 10.1200/jco.2024.42.16_suppl.tps5625; 10.1200/jco.2025.43.16_suppl.tps3158; 10.1200/jco.2026.44.16_suppl.5570; 10.1200/jco.2026.44.16_suppl.5571; 10.1200/jco.2026.44.16_suppl.tps5637; aacr:2026:1820	generic name ends in '-deruxtecan' (an exatecan derivative (topoisomerase-1 inhibitor)); example: A Clinical Study of Raludotatug Deruxtecan in People With Ovarian Cancer (MK-5909-003)	2024-06-01	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-deruxtecan'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_e1a3cb555c56	ADC_CANDIDATE	bulumtatug fuvedotin	clinicaltrials; conference_abstract_corpus; europe_pmc; pubmed	NCT06649331; NCT06908928; NCT07556848; 10.1200/jco.2024.42.16_suppl.3013; 10.1200/jco.2025.43.16_suppl.4519; 37196158; MED:37196158; MED:38908237; MED:41101504	generic name ends in '-vedotin' (MMAE (monomethyl auristatin E)); example: 9MW2821, a nectin-4 antibody-drug conjugate (ADC), in patients with advanced solid tumor: Results from a phase 1/2a study.	2023-08-01	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-vedotin'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_d1e372057963	ADC_CANDIDATE	Trastzumab Deruxtecan	clinicaltrials	NCT07340164	generic name ends in '-deruxtecan' (an exatecan derivative (topoisomerase-1 inhibitor)); example: Trastzumab Deruxtecan Versus SOC in Recurrent Ovarian That Progressed on Prior PARP Inhibitor Therapy	2026-01-14	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-deruxtecan'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_29ab8f6ef000	ADC_CANDIDATE	Becotatug Vedotin	clinicaltrials; conference_abstract_corpus; europe_pmc; pubmed	NCT07381075; NCT07481799; NCT07518979; NCT07522879; NCT07524413; NCT07531979; NCT07579598; NCT07584499; NCT07589049; NCT07683507; 10.1158/1538-7445.am2025-2954; 10.1200/jco.2020.38.15_suppl.3550; 10.1200/jco.2026.44.16_suppl.tps6130; 10.1200/jco.2026.44.16_suppl.tps6135; 42341371; MED:35511148; MED:41966716; MED:42341371	generic name ends in '-vedotin' (MMAE (monomethyl auristatin E)); example: A Phase II Clinical Trial of Anti-EGFR Antibody-drug Conjugate (ADC) Combined With or Without Immune Checkpoint Inhibitors in the Neoadjuvant Treatmen	2020-05-20	high	AUTO_HIGH_CONFIDENCE	generic drug name ends in the documented ADC USAN/INN payload-class stem '-vedotin'	PRESUMED_STRICT_ADC	
ADC_SUFFIX_f3e976431323	ADC_CANDIDATE	naratuximab emtansine	conference_abstract_corpus; europe_pmc	10.1158/1538-7445.am2017-1073; 10.1158/1538-7445.am2018-2853; 10.1200/jco.2022.40.16_suppl.e19565; MED:24002446; MED:24235129; MED:24445867; MED:28753442; MED:29453628	generic name ends in '-emtansine' (DM1 (maytansinoid)); example: A novel anti-CD37 antibody-drug conjugate with multiple anti-tumor mechanisms for the treatment of B-cell malignancies.	2013-09-03	medium	NEEDS_REVIEW	generic-looking name ends in the documented ADC USAN/INN payload-class stem '-emtansine', but ONLY found via free-text conference-abstract title/abstract co-occurrence -- no structured intervention-name field confirms it. Higher false-positive risk than the clinicaltrials path (a common English word or a target/gene symbol can precede the suffix word in prose, and OCR/authoring typos of an already-known name's spelling are not caught by exact matching); needs a human check before promotion, not auto-promoted.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_d16f6c6d9d59	ADC_CANDIDATE	dimer Talirine	conference_abstract_corpus	10.1158/1538-7445.am2018-736	generic name ends in '-talirine' (a PBD (pyrrolobenzodiazepine) dimer); example: Abstract 736: Pyridinobenzodiazepines (PDDs): A new class of sequence-selective DNA mono-alkylating ADC payloads with low hydrophobicity	2018-07-01	medium	NEEDS_REVIEW	generic-looking name ends in the documented ADC USAN/INN payload-class stem '-talirine', but ONLY found via free-text conference-abstract title/abstract co-occurrence -- no structured intervention-name field confirms it. Higher false-positive risk than the clinicaltrials path (a common English word or a target/gene symbol can precede the suffix word in prose, and OCR/authoring typos of an already-known name's spelling are not caught by exact matching); needs a human check before promotion, not auto-promoted.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_600328b3a7dc	ADC_CANDIDATE	sacitizumab govitecan	conference_abstract_corpus	10.1158/1538-7445.am2022-1791	generic name ends in '-govitecan' (SN-38 (topoisomerase-1 inhibitor, irinotecan metabolite)); example: Abstract 1791: Epigenetically upregulating TROP2 enhances therapeutic efficacy of TROP2 ADC sacitizumab govitecan	2022-06-15	medium	NEEDS_REVIEW	generic-looking name ends in the documented ADC USAN/INN payload-class stem '-govitecan', but ONLY found via free-text conference-abstract title/abstract co-occurrence -- no structured intervention-name field confirms it. Higher false-positive risk than the clinicaltrials path (a common English word or a target/gene symbol can precede the suffix word in prose, and OCR/authoring typos of an already-known name's spelling are not caught by exact matching); needs a human check before promotion, not auto-promoted.	PRESUMED_STRICT_ADC	
ADC_SUFFIX_3ff73d8223d6	ADC_CANDIDATE	PODO447 Vedotin	conference_abstract_corpus	10.1158/1538-7445.am2023-1134	generic name ends in '-vedotin' (MMAE (monomethyl auristatin E)); example: Abstract 1134: Therapeutic potential of an antibody-drug conjugate directed against a tumor-specific epitope on podocalyxin	2023-04-04	medium	NEEDS_REVIEW	generic-looking name ends in the documented ADC USAN/INN payload-class stem '-vedotin', but ONLY found via free-text conference-abstract title/abstract co-occurrence -- no structured intervention-name field confirms it. Higher false-positive risk than the clinicaltrials path (a common English word or a target/gene symbol can precede the suffix word in prose, and OCR/authoring typos of an already-known name's spelling are not caught by exact matching); needs a human check before promotion, not auto-promoted.	PRESUMED_STRICT_ADC	
